Ano,Período,Código,Nome,Turma,Horário,Nota,Situação
2009,1,EMC0118,LABORATÓRIO DE CIRCUITOS ELÉTRICOS 1,B,5V6  5N1,9.60,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,-,CANCELADA
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,-,CANCELADA
2009,1,IME0075,CÁLCULO 1A,E,7M345   2N23 5N45,1.60,REPROVADO
2009,1,IME0009,ÁLGEBRA LINEAR,B,7M123   4N45,5.30,APROVADO
2009,1,INF0007,ALGORITMOS E PROGRAMAÇÃO 1,B1,4V6  2N45 4N13,8.50,APROVADO
2009,1,INQ0158,QUÍMICA GERAL B,D,56N23,3.40,REPROVADO
2009,1,INQ0161,QUÍMICA GERAL EXPERIMENTAL,E,6N45,6.60,APROVADO
2009,1,EMC0158,METODOLOGIA CIENTÍFICA,B,3N45,5.70,APROVADO
2009,1,EMC0085,FUNDAMENTOS DE LÓGICA,A2,3N23,6.40,APROVADO
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,5.60,APROVADO
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,A,3N45 6N23,5.40,APROVADO
2009,1,EMC0020,CIRCUITOS ELÉTRICOS 1,A,35N23,0.60,REPROVADO
2009,1,EMC0118,LABORATÓRIO DE CIRCUITOS ELÉTRICOS 1,A,35V6  35N1,6.80,APROVADO
2009,1,EMC0150,MATERIAIS ELÉTRICOS PARA ENG DE COMPUTAÇÃO,A,7M123   4N45,5.00,APROVADO
2009,1,EMC0113,LAB DE MATERIAIS ELÉTRICOS PARA ENG DE COMPUTAÇÃO,A,7M345,10.00,APROVADO
2009,1,IME0067,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 1,B,2M34 3M12 4M56,0.00,REPROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,5.00,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,-,CANCELADA
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,A,3N45 6N23,8.20,APROVADO
2009,1,EMC0020,CIRCUITOS ELÉTRICOS 1,A,35N23,1.30,REPROVADO
2009,1,EMC0011,ARQUITETURA DE COMPUTADORES 2,A,24N45,8.80,APROVADO
2009,1,FIC0346,TÓPICOS EM MARKETING,A,5M2345,-,CANCELADA
2009,1,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,7.60,APROVADO
2009,1,EMC0156,METODOLOGIA CIENTÍFICA,D,3M56,5.00,APROVADO
2009,1,EMC0118,LABORATÓRIO DE CIRCUITOS ELÉTRICOS 1,B,5V6  5N1,9.80,APROVADO
2009,1,IME0050,CÁLCULO E GEOMETRIA ANALÍTICA III,B,24M23 6M45,9.30,APROVADO
2009,1,IFI0089,FÍSICA III,B,24M45 6M23,8.20,APROVADO
2009,1,IME0149,FUNÇÕES DE VARIÁVEIS COMPLEXAS,B,35M23,6.00,APROVADO
2009,1,INF0109,INTRODUÇÃO À COMPUTAÇÃO,A,35M45,9.10,APROVADO
2009,1,IFI0147,LABORATÓRIO DE FÍSICA III,B1,6V123,7.00,APROVADO
2009,1,IPT0114,BIOLOGIA PARASITÁRIA,B2,4M3456  4V12,5.70,APROVADO
2009,1,ICB0504,ZOOLOGIA DE INVERTEBRADOS,B,5M56  5V1234,1.50,REPROVADO
2009,1,IPT0113,BIOLOGIA DE MICRORGANISMOS,B1,3M45 4M234,-,CANCELADA
2009,1,ICB0332,GENÉTICA MOLECULAR,B,4V1234,-,CANCELADA
2009,1,ICB0326,GENÉTICA DE POPULAÇÕES,B,6V12,-,CANCELADA
2009,1,ICB0062,BIOGEOGRAFIA,B,3M12345,-,CANCELADA
2009,1,ICB0469,SISTEMÁTICA DE VEGETAIS INFERIORES,B1,2M12345  2V12,0.00,REPROVADO
2009,1,ICB0014,ANATOMIA COMPARATIVA,B2,3V1234,1.70,REPROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,7.00,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,9.70,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,8.50,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,5.10,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,6.80,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,7.50,APROVADO
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,A,3N45 6N23,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,7.30,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.00,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,7.20,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,4.60,REPROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,4.60,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,FAN0005,ALIMENTAÇÃO SAUDÁVEL,A,6V23,-,CANCELADA
2009,1,ESA0340,INTRODUÇÃO À BIOINFORMÁTICA,A,5V23,-,CANCELADA
2009,1,INQ0122,QUÍMICA  PARA ENGENHARIA DE COMPUTAÇÃO,A,56M34,5.60,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,7.00,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.30,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,7.50,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,5.00,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,3.80,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,FAN0005,ALIMENTAÇÃO SAUDÁVEL,A,6V23,-,CANCELADA
2009,1,ESA0340,INTRODUÇÃO À BIOINFORMÁTICA,A,5V23,-,CANCELADA
2009,1,INQ0122,QUÍMICA  PARA ENGENHARIA DE COMPUTAÇÃO,A,56M34,6.40,APROVADO
2009,1,FAL0190,HISTÓRIA DA LÍNGUA INGLESA,A,6M2345,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,3.50,REPROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.20,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,7.30,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,6.90,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,7.00,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,ICB0492,TÓPICOS DE BIOÉTICA,A,5V12,-,CANCELADA
2009,1,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,-,CANCELADA
2009,1,EMC0042,DESENHO,A,3M34 5M12,-,CANCELADA
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.60,REPROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,2.50,REPROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,3.00,REPROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,1.80,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,3.50,REPROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.50,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,-,CANCELADA
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,-,CANCELADA
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,-,CANCELADA
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,A,3N45 6N23,3.50,REPROVADO
2009,1,EMC0020,CIRCUITOS ELÉTRICOS 1,A,35N23,1.70,REPROVADO
2009,1,EMC0118,LABORATÓRIO DE CIRCUITOS ELÉTRICOS 1,A,35V6  35N1,5.00,APROVADO
2009,1,INF0057,ENGENHARIA DE SOFTWARE 1,A,36N23,-,CANCELADA
2009,1,EMC0169,PESQUISA OPERACIONAL 1,A,24N45,-,CANCELADA
2009,1,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,-,CANCELADA
2009,1,INQ0151,QUÍMICA EXPERIMENTAL PARA ENGENHARIA DE COMPUTAÇÃO,A,6N45,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,6.50,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,7.70,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,7.50,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,5.80,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,5.00,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,6.30,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,9.10,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,8.60,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,7.10,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,6.60,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,7.80,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,8.00,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,7.10,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,6.40,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,-,CANCELADA
2009,1,IFI0107,FÍSICA PARA ENG DE COMPUTAÇÃO 2,A,24M12,3.80,REPROVADO
2009,1,IME0068,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 2,A,36V12,5.70,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,9.50,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,7.40,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,7.50,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,7.00,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,IFI0107,FÍSICA PARA ENG DE COMPUTAÇÃO 2,A,24M12,4.00,REPROVADO
2009,1,IME0068,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 2,A,36V12,7.30,APROVADO
2009,1,FAL0277,LÍNGUA ESTRANGEIRA 1 ITALIANO,A,24V345,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,7.20,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.80,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,8.80,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,8.50,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,5.80,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,6.50,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,5.60,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,3.40,REPROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,3.00,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,EMC0003,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,B,25M12,1.70,REPROVADO
2009,1,INQ0122,QUÍMICA  PARA ENGENHARIA DE COMPUTAÇÃO,A,56M34,5.90,APROVADO
2009,1,IME0068,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 2,A,36V12,2.40,REPROVADO
2009,1,FAL0277,LÍNGUA ESTRANGEIRA 1 ITALIANO,A,24V345,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,2.30,REPROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,5.30,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,5.30,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,2.80,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,7.50,APROVADO
2009,1,INF0057,ENGENHARIA DE SOFTWARE 1,A,36N23,-,CANCELADA
2009,1,EMC0169,PESQUISA OPERACIONAL 1,A,24N45,-,CANCELADA
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,3.70,REPROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,0.00,REPROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,4.50,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,7.50,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,3.30,REPROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.00,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,6.20,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,5.00,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,4.50,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,9.20,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,10.00,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,9.30,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,7.60,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,7.80,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,7.50,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,-,CANCELADA
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,7.10,APROVADO
2009,1,EMC0213,SISTEMAS DE CONTROLE,A,24N23,4.20,REPROVADO
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,A,3N45 6N23,9.20,APROVADO
2009,1,EMC0020,CIRCUITOS ELÉTRICOS 1,A,35N23,3.80,REPROVADO
2009,1,EMC0150,MATERIAIS ELÉTRICOS PARA ENG DE COMPUTAÇÃO,A,7M123   4N45,6.40,APROVADO
2009,1,EMC0113,LAB DE MATERIAIS ELÉTRICOS PARA ENG DE COMPUTAÇÃO,A,7M345,10.00,APROVADO
2009,1,INF0038,COMPUTAÇÃO GRÁFICA,A,35N45,-,CANCELADA
2009,1,FAN0005,ALIMENTAÇÃO SAUDÁVEL,A,6V23,-,CANCELADA
2009,1,FAD0148,TEMAS CONTEMPORÂNEOS DO DIREITO,B,6V456  6N1,-,CANCELADA
2009,1,ICH0551,DIREITO ELEITORAL,B,7M6  7V1,-,CANCELADA
2009,1,EEC0102,FERRAMENTAS COMPUTACIONAIS PARA ENGENHARIA I,B,6N45,-,CANCELADA
2009,1,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,-,CANCELADA
2009,1,EMC0156,METODOLOGIA CIENTÍFICA,D,3M56,5.00,APROVADO
2009,1,EMC0118,LABORATÓRIO DE CIRCUITOS ELÉTRICOS 1,B,5V6  5N1,9.80,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,6.60,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.80,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,7.70,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,6.00,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,5.30,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,5.30,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,7.10,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,7.50,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,4.40,REPROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,4.40,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,FAN0005,ALIMENTAÇÃO SAUDÁVEL,A,6V23,-,CANCELADA
2009,1,FIC0317,TEORIA DA NARR E NOVAS MÍDIAS:GAMES HQ E ANIMAÇÃO,A,5V2345,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,5.00,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,7.30,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,6.10,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,5.10,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,3.00,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,7.50,APROVADO
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,-,CANCELADA
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,1.40,REPROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,0.00,REPROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,1.00,REPROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,2.00,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,0.00,REPROVADO
2009,1,INF0057,ENGENHARIA DE SOFTWARE 1,A,36N23,-,CANCELADA
2009,1,EEC0102,FERRAMENTAS COMPUTACIONAIS PARA ENGENHARIA I,B,6N45,-,CANCELADA
2009,1,EMC0068,ENGENHARIA DE SEGURANÇA,A,4V12,-,CANCELADA
2009,1,EMC0003,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,B,25M12,0.00,REPROVADO
2009,1,IME0067,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 1,A,2M34 3M12 4M56,1.00,REPROVADO
2009,1,EMC0084,FUNDAMENTOS DE LÓGICA,B,3M34,2.50,REPROVADO
2009,1,INQ0122,QUÍMICA  PARA ENGENHARIA DE COMPUTAÇÃO,A,56M34,0.00,REPROVADO
2009,1,FAL0195,INGLÊS INSTRUMENTAL,A,46M23,-,CANCELADA
2009,1,FAL0172,FRANCÊS INSTRUMENTAL,A,46M23,-,CANCELADA
2009,1,FAL0023,CONTAR HISTÓRIAS: UM INCENTIVO À LEITURA,A,3M23 6M45,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,2.70,REPROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.20,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,8.70,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,7.00,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,6.80,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,5.00,REPROVADO
2009,1,FAN0005,ALIMENTAÇÃO SAUDÁVEL,A,6V23,-,CANCELADA
2009,1,FAV0413,MODA E COLAGEM: PROCESSOS INVESTIGATIVOS,A,3V23,-,CANCELADA
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.10,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,7.30,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,4.70,REPROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,3.90,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,EEC0141,INTRODUÇÃO AO CURSO DE ENGENHARIA CIVIL,A,2M56,-,CANCELADA
2009,1,FEE0085,ÉTICA E EDUCAÇÃO,A,5M12345,-,CANCELADA
2009,1,IME0067,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 1,A,2M34 3M12 4M56,8.50,APROVADO
2009,1,INQ0151,QUÍMICA EXPERIMENTAL PARA ENGENHARIA DE COMPUTAÇÃO,B,6M1256,7.10,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,5.00,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.60,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,5.80,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,5.70,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,5.50,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,7.50,APROVADO
2009,1,INF0024,BANCO DE DADOS 1,A,25N45,-,CANCELADA
2009,1,EMC0079,FENÔMENOS DE TRANSPORTE PARA ENG DE COMPUTAÇÃO,A,3N45 6N23,-,CANCELADA
2009,1,EMC0020,CIRCUITOS ELÉTRICOS 1,A,35N23,-,CANCELADA
2009,1,EMC0118,LABORATÓRIO DE CIRCUITOS ELÉTRICOS 1,A,35V6  35N1,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,7.10,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.60,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,6.70,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,8.30,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,6.50,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,7.50,APROVADO
2009,1,EEC0264,TÓPICOS ESPECIAIS DE TOPOGRAFIA,A,4V234,-,CANCELADA
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,7.50,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,6.40,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,5.10,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,3.50,REPROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,5.00,REPROVADO
2009,1,IFI0107,FÍSICA PARA ENG DE COMPUTAÇÃO 2,A,24M12,3.00,REPROVADO
2009,1,IME0068,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 2,A,36V12,5.30,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,7.40,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.50,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,9.30,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,7.10,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,5.80,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,EMC0020,CIRCUITOS ELÉTRICOS 1,B,46V34,-,CANCELADA
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,9.00,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,9.70,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,8.00,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,6.70,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,6.50,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,7.50,APROVADO
2009,1,IME0069,CÁLCULO PARA ENGENHARIA DE COMPUTAÇÃO 3,A,24N23,5.10,APROVADO
2009,1,IME0061,CÁLCULO NUMÉRICO,A,45N45,8.00,APROVADO
2009,1,IME0233,PROBABILIDADE E ESTATÍSTICA,A,3N23 6N45,8.80,APROVADO
2009,1,INF0065,ESTRUTURAS DE DADOS 1,A,2N45 6N23,6.60,APROVADO
2009,1,EMC0024,CIRCUITOS LÓGICOS,A,3N45 5N23,6.60,APROVADO
2009,1,EMC0121,LABORATÓRIO DE CIRCUITOS LÓGICOS,A,45V6  45N1,10.00,APROVADO
2009,1,FAN0005,ALIMENTAÇÃO SAUDÁVEL,A,6V23,-,CANCELADA
2009,1,FAL0195,INGLÊS INSTRUMENTAL,A,46M23,-,CANCELADA
2009,1,FAL0245,LEITURA E DISCURSO,A,3M23 6M45,-,CANCELADA
